pass	category	file	line	col	kind	message	tus_affected	sample_tu	source_line
host64	explicit-msl-include	include/PowerPC_EABI_Support/Msl/MSL_C/MSL_Common/string.h	30	7	error	ambiguating new declaration of 'char* strstr(const char*, const char*)'	1	src/MoveBG/MapObjTown.cpp	char* strstr(const char* str, const char* pat);
host64	gnu-keyword	include/Strategic/spcinterp.hpp	98	20	error	expected primary-expression before ')' token	23	src/Enemy/bossManta.cpp	u32 typeof() const { return mType; }
host64	gnu-keyword	include/Strategic/spcinterp.hpp	98	28	error	expected unqualified-id before '{' token	23	src/Enemy/bossManta.cpp	u32 typeof() const { return mType; }
host64	gnu-keyword	src/Strategic/spcinterp.cpp	100	34	error	expected unqualified-id before 'typeof'	1	src/Strategic/spcinterp.cpp	u32 type = interp->pop().typeof();
host64	gnu-keyword	src/Strategic/spcinterp.cpp	243	18	error	expected unqualified-id before 'typeof'	1	src/Strategic/spcinterp.cpp	if (arg1.typeof() == TSpcSlice::TYPE_FLOAT
host64	gnu-keyword	src/Strategic/spcinterp.cpp	243	18	error	expected ')' before 'typeof'	1	src/Strategic/spcinterp.cpp	if (arg1.typeof() == TSpcSlice::TYPE_FLOAT
host64	gnu-keyword	src/Strategic/spcinterp.cpp	258	18	error	expected unqualified-id before 'typeof'	1	src/Strategic/spcinterp.cpp	if (arg1.typeof() == TSpcSlice::TYPE_FLOAT
host64	gnu-keyword	src/Strategic/spcinterp.cpp	258	18	error	expected ')' before 'typeof'	1	src/Strategic/spcinterp.cpp	if (arg1.typeof() == TSpcSlice::TYPE_FLOAT
host64	gnu-keyword	src/Strategic/spcinterp.cpp	273	18	error	expected unqualified-id before 'typeof'	1	src/Strategic/spcinterp.cpp	if (arg1.typeof() == TSpcSlice::TYPE_FLOAT
host64	gnu-keyword	src/Strategic/spcinterp.cpp	273	18	error	expected ')' before 'typeof'	1	src/Strategic/spcinterp.cpp	if (arg1.typeof() == TSpcSlice::TYPE_FLOAT
host64	gnu-keyword	src/Strategic/spcinterp.cpp	291	18	error	expected unqualified-id before 'typeof'	1	src/Strategic/spcinterp.cpp	if (arg1.typeof() == TSpcSlice::TYPE_FLOAT
host64	gnu-keyword	src/Strategic/spcinterp.cpp	291	18	error	expected ')' before 'typeof'	1	src/Strategic/spcinterp.cpp	if (arg1.typeof() == TSpcSlice::TYPE_FLOAT
host64	gnu-keyword	src/System/EventWatcher.cpp	100	23	error	expected unqualified-id before 'typeof'	1	src/System/EventWatcher.cpp	switch (slice.typeof()) {
host64	gnu-keyword	src/System/EventWatcher.cpp	100	23	error	expected ')' before 'typeof'	1	src/System/EventWatcher.cpp	switch (slice.typeof()) {
host64	host-libc-clash	include/JSystem/JSupport/JSUStreamEnum.hpp	10	27	error	expected identifier before '(' token	1	src/System/CardManager.cpp	enum EIoState { GOOD = 0, EOF = 1 };
host64	host-libc-clash	include/JSystem/JSupport/JSUStreamEnum.hpp	10	27	error	expected '}' before '(' token	1	src/System/CardManager.cpp	enum EIoState { GOOD = 0, EOF = 1 };
host64	host-libc-clash	include/JSystem/JSupport/JSUStreamEnum.hpp	10	27	error	expected unqualified-id before '-' token	1	src/System/CardManager.cpp	enum EIoState { GOOD = 0, EOF = 1 };
host64	host-libc-clash	include/JSystem/JSupport/JSUStreamEnum.hpp	10	27	error	expected ')' before '-' token	1	src/System/CardManager.cpp	enum EIoState { GOOD = 0, EOF = 1 };
host64	host-libc-clash	include/JSystem/JSupport/JSUStreamEnum.hpp	10	35	error	expected declaration before '}' token	1	src/System/CardManager.cpp	enum EIoState { GOOD = 0, EOF = 1 };
host64	host-libc-clash	include/fake_tgmath.h	22	33	error	'float sqrt(float)' conflicts with a previous declaration	1	src/Map/MapWire.cpp	extern inline float sqrt(float x)
host64	host-libc-clash	include/fake_tgmath.h	38	33	error	'float fabs(float)' conflicts with a previous declaration	1	src/Map/MapWire.cpp	extern inline float fabs(float x)
host64	host-libc-clash	include/fake_tgmath.h	48	27	error	'float floor(float)' conflicts with a previous declaration	1	src/Map/MapWire.cpp	inline float floor(float x)
host64	implicit-conv	include/M3DUtil/MActorData.hpp	82	35	error	cannot convert 'J3DAnmBase**' to 'void**'	182	src/Animal/AnimalBase.cpp	sortByFileNameRaw(mAnimations);
host64	implicit-conv	include/JSystem/JSupport/JSUList.hpp	182	61	error	cannot convert 'JSUTree<J2DPane>*' to 'const char*'	1	src/GC2D/GCConsole2.cpp	bool removeChild(JSUTree<T>* child) { return remove(child); }
host64	jump-over-init	src/Enemy/gesso.cpp	675	14	error	jump to case label	1	src/Enemy/gesso.cpp	case STATE_ROLLING:
host64	jump-over-init	src/Enemy/gesso.cpp	678	14	error	jump to case label	1	src/Enemy/gesso.cpp	case STATE_BEAM_CHILLING:
host64	jump-over-init	src/JSystem/JAudio/JASystem/JASTrack.cpp	809	1	error	jump to label 'bail'	1	src/JSystem/JAudio/JASystem/JASTrack.cpp	bail:
host64	jump-over-init	src/Player/MarioAutodemo.cpp	37	14	error	jump to case label	1	src/Player/MarioAutodemo.cpp	case 1:
host64	jump-over-init	src/Player/MarioAutodemo.cpp	41	9	error	jump to case label	1	src/Player/MarioAutodemo.cpp	default:
host64	jump-over-init	src/System/MarDirectorDirect.cpp	515	14	error	jump to case label	1	src/System/MarDirectorDirect.cpp	case STATE_UNK4:
host64	jump-over-init	src/System/MarDirectorDirect.cpp	521	14	error	jump to case label	1	src/System/MarDirectorDirect.cpp	case STATE_UNK5:
host64	jump-over-init	src/System/MarDirectorDirect.cpp	528	14	error	jump to case label	1	src/System/MarDirectorDirect.cpp	case STATE_UNK10:
host64	jump-over-init	src/System/MarDirectorDirect.cpp	542	14	error	jump to case label	1	src/System/MarDirectorDirect.cpp	case STATE_UNK11:
host64	libc-decl	include/Enemy/KoopaNerve.hpp	17	25	error	'fmodf' is not a member of 'std'; did you mean 'modf'?	1	src/Enemy/Koopa.cpp	return l + std::fmodf((r - l) + (t - l), r - l);
host64	libc-decl	include/M3DUtil/MActorData.hpp	72	41	error	'snprintf' was not declared in this scope	1	src/M3DUtil/MActorData.cpp	snprintf(tmp, 0xff, "%s%s", directory, mAnmNames[i]);
host64	libc-decl	include/M3DUtil/MActorData.hpp	73	41	error	'snprintf' was not declared in this scope, and no declarations were found by argument-dependent lookup at the point of instantiation	1	src/M3DUtil/MActorData.cpp	snprintf(buf, 0xff, "%s%s", tmp, extension);
host64	libc-decl	include/M3DUtil/MActorData.hpp	75	41	error	'snprintf' was not declared in this scope	1	src/M3DUtil/MActorData.cpp	snprintf(buf, 0xff, "%s%s", mAnmNames[i], extension);
host64	libc-decl	src/Enemy/BathtubPeach.cpp	93	25	error	'fmodf' is not a member of 'std'; did you mean 'modf'?	1	src/Enemy/BathtubPeach.cpp	return l + std::fmodf((r - l) + (t - l), r - l);
host64	libc-decl	src/Enemy/bossManta.cpp	1218	17	error	'snprintf' was not declared in this scope	1	src/Enemy/bossManta.cpp	snprintf(name, 0x40, "palmOugi %d", i);
host64	libc-decl	src/Enemy/enemyMario.cpp	173	17	error	'snprintf' was not declared in this scope	1	src/Enemy/enemyMario.cpp	snprintf(buffer, 0xff, "/mario/bas/ma_%s.bas", marioAnimeFiles[i].unk4);
host64	libc-decl	src/Enemy/enemyMario.cpp	412	17	error	'snprintf' was not declared in this scope	1	src/Enemy/enemyMario.cpp	snprintf(linkDataPath, sizeof(linkDataPath),
host64	libc-decl	src/Enemy/enemyMario.cpp	415	17	error	'snprintf' was not declared in this scope	1	src/Enemy/enemyMario.cpp	snprintf(linkDataPath, sizeof(linkDataPath),
host64	libc-decl	src/Enemy/enemyMario.cpp	456	41	error	'snprintf' was not declared in this scope	1	src/Enemy/enemyMario.cpp	snprintf(replayFileNames[linkCount], 3, "%c%c",
host64	libc-decl	src/Enemy/enemyMario.cpp	468	17	error	'snprintf' was not declared in this scope	1	src/Enemy/enemyMario.cpp	snprintf(graphName, sizeof(graphName), "mariomodoki%d", mPadIndex);
host64	libc-decl	src/Enemy/enemyMario.cpp	484	33	error	'snprintf' was not declared in this scope	1	src/Enemy/enemyMario.cpp	snprintf(replayPath, sizeof(replayPath),
host64	libc-decl	src/Enemy/enemyMario.cpp	488	33	error	'snprintf' was not declared in this scope	1	src/Enemy/enemyMario.cpp	snprintf(replayPath, sizeof(replayPath),
host64	libc-decl	src/Enemy/enemyMario.cpp	550	33	error	'snprintf' was not declared in this scope	1	src/Enemy/enemyMario.cpp	snprintf(runAwayPath, sizeof(runAwayPath),
host64	libc-decl	src/Enemy/enemyMario.cpp	1722	33	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/Enemy/enemyMario.cpp	mDistanceToMario = std::sqrtf(dx * dx + dz * dz);
host64	libc-decl	src/Enemy/enemyMario.cpp	1747	35	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/Enemy/enemyMario.cpp	unk108->mStickDist = std::sqrtf(unk108->mStickH * unk108->mStickH
host64	libc-decl	src/Enemy/gatekeeper.cpp	604	9	error	'snprintf' was not declared in this scope	1	src/Enemy/gatekeeper.cpp	snprintf(mDemoName, 0x100, "%s出現カメラ", mName);
host64	libc-decl	src/Enemy/gatekeeper.cpp	613	9	error	'snprintf' was not declared in this scope	1	src/Enemy/gatekeeper.cpp	snprintf(mDemoName, 0x100, "%s撃沈カメラ", mName);
host64	libc-decl	src/Enemy/koopajr.cpp	77	25	error	'fmodf' is not a member of 'std'; did you mean 'modf'?	1	src/Enemy/koopajr.cpp	return l + std::fmodf((r - l) + (t - l), r - l);
host64	libc-decl	src/Enemy/koopajr.cpp	126	32	error	'fmodf' is not a member of 'std'; did you mean 'modf'?	1	src/Enemy/koopajr.cpp	mDirection = lo + std::fmodf(range + offset, range);
host64	libc-decl	src/Enemy/spline.cpp	32	26	error	'fabsf' is not a member of 'std'; did you mean 'fabs'?	1	src/Enemy/spline.cpp	if (std::fabsf(mTmpParamDeltas[i]) < 0.0001f) {
host64	libc-decl	src/Enemy/spline.cpp	42	26	error	'fabsf' is not a member of 'std'; did you mean 'fabs'?	1	src/Enemy/spline.cpp	if (std::fabsf(mTmp[i]) < 0.0001f)
host64	libc-decl	src/Enemy/wireTrap.cpp	49	25	error	'fmodf' is not a member of 'std'; did you mean 'modf'?	1	src/Enemy/wireTrap.cpp	return l + std::fmodf((r - l) + (t - l), r - l);
host64	libc-decl	src/GC2D/Option.cpp	199	63	error	'TAU' was not declared in this scope	1	src/GC2D/Option.cpp	f32 fVar2 = mAmplitude * JMASin(RAD_TO_DEG(progress * TAU));
host64	libc-decl	src/GC2D/Option.cpp	199	41	error	'RAD_TO_DEG' was not declared in this scope	1	src/GC2D/Option.cpp	f32 fVar2 = mAmplitude * JMASin(RAD_TO_DEG(progress * TAU));
host64	libc-decl	src/JSystem/J2D/J2DPane.cpp	255	45	error	'DEG_TO_RAD' was not declared in this scope	1	src/JSystem/J2D/J2DPane.cpp	MTXRotRad(rotate, mRotAxis, DEG_TO_RAD(r));
host64	libc-decl	src/JSystem/J2D/J2DPrint.cpp	21	15	error	'vsnprintf' was not declared in this scope	1	src/JSystem/J2D/J2DPrint.cpp	= vsnprintf(J2DPrint::mStrBuff, J2DPrint::mStrBuffSize, format, args);
host64	libc-decl	src/JSystem/J2D/J2DPrint.cpp	185	18	error	'vsnprintf' was not declared in this scope	1	src/JSystem/J2D/J2DPrint.cpp	s32 sz = vsnprintf(mStrBuff, mStrBuffSize, format, args);
host64	libc-decl	src/JSystem/J3D/J3DGraphAnimator/J3DCluster.cpp	297	26	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/JSystem/J3D/J3DGraphAnimator/J3DCluster.cpp	/ std::sqrtf(vec[0] * vec[0] + vec[1] * vec[1] + vec[2] * vec[2]);
host64	libc-decl	src/JSystem/JAudio/JAInterface/JAIGFrameSe.cpp	299	50	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/JSystem/JAudio/JAInterface/JAIGFrameSe.cpp	*dPtr     = std::sqrtf(*dPtr);
host64	libc-decl	src/JSystem/JAudio/JAInterface/JAIGFrameSequence.cpp	265	42	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/JSystem/JAudio/JAInterface/JAIGFrameSequence.cpp	pi->unk18 = std::sqrtf(pi->mCamSpacePos.x * pi->mCamSpacePos.x
host64	libc-decl	src/JSystem/JAudio/JAInterface/JAISound.cpp	244	38	error	'fabsf' is not a member of 'std'; did you mean 'fabs'?	1	src/JSystem/JAudio/JAInterface/JAISound.cpp	f32 distanceX = std::fabsf(info.mCamSpacePos.x);
host64	libc-decl	src/JSystem/JAudio/JAInterface/JAISound.cpp	245	38	error	'fabsf' is not a member of 'std'; did you mean 'fabs'?	1	src/JSystem/JAudio/JAInterface/JAISound.cpp	f32 distanceZ = std::fabsf(info.mCamSpacePos.z);
host64	libc-decl	src/JSystem/JAudio/JAInterface/JAISound.cpp	303	26	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/JSystem/JAudio/JAInterface/JAISound.cpp	f32 len   = std::sqrtf(lenSq);
host64	libc-decl	src/JSystem/JAudio/JAInterface/JAISound.cpp	310	27	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/JSystem/JAudio/JAInterface/JAISound.cpp	f32 len2   = std::sqrtf(lenSq2);
host64	libc-decl	src/JSystem/JAudio/JALibrary/JALCalc.cpp	75	49	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/JSystem/JAudio/JALibrary/JALCalc.cpp	f32 getDist(Vec* vec1, Vec* vec2) { return std::sqrtf(getDistPow(vec1, vec2)); }
host64	libc-decl	src/JSystem/JAudio/JALibrary/JALCalc.cpp	85	33	error	'powf' is not a member of 'std'; did you mean 'pow'?	1	src/JSystem/JAudio/JALibrary/JALCalc.cpp	float dy = std::powf(vec1->y, 2.0f);
host64	libc-decl	src/JSystem/JAudio/JALibrary/JALCalc.cpp	86	33	error	'powf' is not a member of 'std'; did you mean 'pow'?	1	src/JSystem/JAudio/JALibrary/JALCalc.cpp	float dx = std::powf(vec1->x, 2.0f);
host64	libc-decl	src/JSystem/JAudio/JALibrary/JALCalc.cpp	87	33	error	'powf' is not a member of 'std'; did you mean 'pow'?	1	src/JSystem/JAudio/JALibrary/JALCalc.cpp	float dz = std::powf(vec1->z, 2.0f);
host64	libc-decl	src/JSystem/JAudio/JASystem/JASOscillator.cpp	261	43	error	'fabsf' is not a member of 'std'; did you mean 'fabs'?	1	src/JSystem/JAudio/JASystem/JASOscillator.cpp	f32 valAbs = std::fabsf(
host64	libc-decl	src/JSystem/JDrama/JDRCamera.cpp	72	28	error	'DEG_TO_RAD' was not declared in this scope	1	src/JSystem/JDrama/JDRCamera.cpp	local_D4.setEularZ(DEG_TO_RAD(-unk40));
host64	libc-decl	src/JSystem/JDrama/JDRSmJ3DAct.cpp	52	31	error	'DEG_TO_RAD' was not declared in this scope	1	src/JSystem/JDrama/JDRSmJ3DAct.cpp	tmp.setEularZ(DEG_TO_RAD(getRotation().z));
host64	libc-decl	src/JSystem/JParticle/JPAMath.cpp	232	26	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/JSystem/JParticle/JPAMath.cpp	param_2.x = std::sqrtf(param_1[0][0] * param_1[0][0]
host64	libc-decl	src/JSystem/JParticle/JPAMath.cpp	235	26	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/JSystem/JParticle/JPAMath.cpp	param_2.y = std::sqrtf(param_1[0][1] * param_1[0][1]
host64	libc-decl	src/JSystem/JParticle/JPAMath.cpp	238	26	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/JSystem/JParticle/JPAMath.cpp	param_2.z = std::sqrtf(param_1[0][2] * param_1[0][2]
host64	libc-decl	src/JSystem/JUtility/JUTDirectPrint.cpp	151	9	error	'va_start' was not declared in this scope; did you mean 'start'?	1	src/JSystem/JUtility/JUTDirectPrint.cpp	va_start(args, format);
host64	libc-decl	src/JSystem/JUtility/JUTDirectPrint.cpp	182	9	error	'va_end' was not declared in this scope	1	src/JSystem/JUtility/JUTDirectPrint.cpp	va_end(args);
host64	libc-decl	src/JSystem/JUtility/JUTDirectPrint.cpp	197	9	error	'va_start' was not declared in this scope; did you mean 'start'?	1	src/JSystem/JUtility/JUTDirectPrint.cpp	va_start(args, format);
host64	libc-decl	src/JSystem/JUtility/JUTDirectPrint.cpp	228	9	error	'va_end' was not declared in this scope	1	src/JSystem/JUtility/JUTDirectPrint.cpp	va_end(args);
host64	libc-decl	src/JSystem/JUtility/JUTGamePad.cpp	353	23	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/JSystem/JUtility/JUTGamePad.cpp	mValue = std::sqrtf((mPosX * mPosX) + (mPosY * mPosY));
host64	libc-decl	src/M3DUtil/MActorData.cpp	155	23	error	'snprintf' was not declared in this scope	1	src/M3DUtil/MActorData.cpp	= snprintf(fullAnmPath, 0xff, "%s%s", "/", anm_folder);
host64	libc-decl	src/M3DUtil/MActorData.cpp	157	37	error	'snprintf' was not declared in this scope	1	src/M3DUtil/MActorData.cpp	fullAnmPathLength = snprintf(fullAnmPath, 0xff, "%s", anm_folder);
host64	libc-decl	src/M3DUtil/MActorData.cpp	163	9	error	'snprintf' was not declared in this scope	1	src/M3DUtil/MActorData.cpp	snprintf(anmFolder, 0xff, "%s%s", fullAnmPath, "/");
host64	libc-decl	src/M3DUtil/MActorData.cpp	244	9	error	'snprintf' was not declared in this scope	1	src/M3DUtil/MActorData.cpp	snprintf(simple_name, length, "%s", file_name);
host64	libc-decl	src/MSound/MAnmSound.cpp	103	29	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/MSound/MAnmSound.cpp	return std::sqrtf(std::powf(pos.x - mario->x, 2.0f)
host64	libc-decl	src/MSound/MAnmSound.cpp	103	40	error	'powf' is not a member of 'std'; did you mean 'pow'?	1	src/MSound/MAnmSound.cpp	return std::sqrtf(std::powf(pos.x - mario->x, 2.0f)
host64	libc-decl	src/MSound/MAnmSound.cpp	104	42	error	'powf' is not a member of 'std'; did you mean 'pow'?	1	src/MSound/MAnmSound.cpp	+ std::powf(pos.y - mario->y, 2.0f)
host64	libc-decl	src/MSound/MAnmSound.cpp	105	42	error	'powf' is not a member of 'std'; did you mean 'pow'?	1	src/MSound/MAnmSound.cpp	+ std::powf(pos.z - mario->z, 2.0f));
host64	libc-decl	src/MSound/MSound.cpp	824	34	error	'powf' is not a member of 'std'; did you mean 'pow'?	1	src/MSound/MSound.cpp	f32 fVar3 = dVar2 * std::powf(0.00020000001f, 1.0f / param_1);
host64	libc-decl	src/MSound/MSoundSE.cpp	513	21	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/MSound/MSoundSE.cpp	return std::sqrtf(vec.x * vec.x + vec.y * vec.y + vec.z * vec.z);
host64	libc-decl	src/MarioUtil/MtxUtil.cpp	348	17	error	'snprintf' was not declared in this scope	1	src/MarioUtil/MtxUtil.cpp	snprintf(path, 0x40, "/%s/MtxEffect%d.prm", prmLocation, mBoneIDs[i]);
host64	libc-decl	src/MoveBG/MapObjCorona.cpp	303	25	error	'fmodf' is not a member of 'std'; did you mean 'modf'?	1	src/MoveBG/MapObjCorona.cpp	return l + std::fmodf((r - l) + (t - l), r - l);
host64	libc-decl	src/MoveBG/MapObjHide.cpp	140	25	error	'snprintf' was not declared in this scope	1	src/MoveBG/MapObjHide.cpp	snprintf(mHiddenShineDemoName, nameLen + 0x13,
host64	libc-decl	src/MoveBG/MapObjHide.cpp	635	17	error	'snprintf' was not declared in this scope	1	src/MoveBG/MapObjHide.cpp	snprintf(buffer2, 0x40, "ふたご落書きＢ００");
host64	libc-decl	src/MoveBG/MapObjHide.cpp	650	9	error	'snprintf' was not declared in this scope	1	src/MoveBG/MapObjHide.cpp	snprintf(unk178, 0x19, "%sカメラ", getName());
host64	libc-decl	src/MoveBG/MapObjInit.cpp	11127	17	error	'snprintf' was not declared in this scope	1	src/MoveBG/MapObjInit.cpp	snprintf(buffer, 64, "%s.bmd", mMapObjData->unk0);
host64	libc-decl	src/MoveBG/MapObjLib.cpp	243	9	error	'snprintf' was not declared in this scope	1	src/MoveBG/MapObjLib.cpp	snprintf(buffer, 64, "/scene/map/map/building%02d.col", param_1);
host64	libc-decl	src/MoveBG/MapObjLib.cpp	253	9	error	'snprintf' was not declared in this scope	1	src/MoveBG/MapObjLib.cpp	snprintf(buffer, 64, "/scene/map/map/building%02d.col", param_1);
host64	libc-decl	src/MoveBG/MapObjLib.cpp	462	29	error	'tolower' is not a member of 'std'; did you mean 'tolower'?	1	src/MoveBG/MapObjLib.cpp	*out = std::tolower(*in);
host64	libc-decl	src/MoveBG/MapObjLib.cpp	789	21	error	'atan2f' is not a member of 'std'; did you mean 'atan2'?	1	src/MoveBG/MapObjLib.cpp	return std::atan2f(param_1.z - mPosition.z, param_1.x - mPosition.x);
host64	libc-decl	src/MoveBG/MapObjLib.cpp	794	21	error	'atan2f' is not a member of 'std'; did you mean 'atan2'?	1	src/MoveBG/MapObjLib.cpp	return std::atan2f(param_1.z - mPosition.z, param_1.x - mPosition.x);
host64	libc-decl	src/Player/MarioAutodemo.cpp	62	33	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/Player/MarioAutodemo.cpp	f32 dist = std::sqrtf(dx * dx + dz * dz);
host64	libc-decl	src/Player/MarioCheckCol.cpp	205	41	error	'sqrtf' is not a member of 'std'; did you mean 'sqrt'?	1	src/Player/MarioCheckCol.cpp	f32 dist = std::sqrtf(dx * dx + dz * dz);
